ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_signal,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
BKR,2026-04-01,2026-04-29,0.1005289296737602,1,0.8005733,1,1,0.008459624,1,0,flat,84.59623903036118,0.1005289296737602,0.0,-5965.245849559163,0,0
BLK,2026-04-01,2026-04-29,-0.0214591982019993,1,0.5954157,1,1,0.10691397,1,1,long,1069.139689207077,-0.0214591982019993,-214.59198201999303,-6179.837831579156,1,0
BR,2026-04-01,2026-04-29,0.0009579133114817,0,0.74018836,1,1,0.06266574,1,1,long,626.6573816537857,0.0009579133114817,9.579133114817001,-6170.258698464339,1,1
BRO,2026-04-01,2026-04-29,-0.0916537535719317,1,0.7172102,1,1,0.05815682,1,1,long,581.56818151474,-0.0916537535719317,-916.537535719317,-7086.796234183656,1,0
BSX,2026-04-01,2026-04-29,-0.1187341104854862,1,0.7905311,1,1,0.066937715,1,1,long,669.3771481513977,-0.1187341104854862,-1187.341104854862,-8274.137339038518,1,0
BX,2026-04-01,2026-04-29,-0.0760391479281457,1,0.81014514,1,1,0.019488953,1,0,flat,194.88953053951263,-0.0760391479281457,-0.0,-8274.137339038518,0,0
BXP,2026-04-01,2026-04-29,-0.0115642580443032,1,0.73432606,1,1,0.018950745,1,0,flat,189.50745463371277,-0.0115642580443032,-0.0,-8274.137339038518,0,0
C,2026-04-01,2026-04-29,-0.0160684469683111,1,0.68767285,1,1,0.04770666,1,1,long,477.06659883260727,-0.0160684469683111,-160.68446968311102,-8434.821808721628,1,0
CASY,2026-04-01,2026-04-29,-0.001527790498405,0,0.5628982,1,1,0.082873315,1,1,long,828.7331461906433,-0.001527790498405,-15.27790498405,-8450.099713705678,1,0
CAT,2026-04-01,2026-04-29,0.0017319647819001,0,0.71605235,1,1,0.03407507,1,0,flat,340.75070172548294,0.0017319647819001,0.0,-8450.099713705678,0,0
CB,2026-04-01,2026-04-29,0.0012564854656625,0,0.6614265,1,1,0.042748198,1,0,flat,427.4819791316986,0.0012564854656625,0.0,-8450.099713705678,0,0
CBOE,2026-04-01,2026-04-29,0.0276726898610463,1,0.72259426,1,1,0.05023984,1,1,long,502.39838659763336,0.0276726898610463,276.726898610463,-8173.372815095216,1,1
CCI,2026-04-01,2026-04-29,-0.0013545620173245,0,0.805843,1,1,0.0021175146,1,0,flat,21.175146102905273,-0.0013545620173245,-0.0,-8173.372815095216,0,0
CF,2026-04-01,2026-04-29,0.0355499714106372,1,0.79173064,1,1,0.061188955,1,1,long,611.88954859972,0.0355499714106372,355.499714106372,-7817.873100988843,1,1
CHRW,2026-04-01,2026-04-29,0.0226476285954463,1,0.7907156,1,1,0.024669625,1,0,flat,246.69624865055084,0.0226476285954463,0.0,-7817.873100988843,0,0
CHTR,2026-04-01,2026-04-29,-0.3454731077767001,1,0.7618642,1,1,0.036446564,1,0,flat,364.4656389951706,-0.3454731077767001,-0.0,-7817.873100988843,0,0
CI,2026-04-01,2026-04-29,0.0644158290562842,1,0.71848446,1,1,0.05404582,1,1,long,540.4581874608994,0.0644158290562842,644.1582905628419,-7173.714810426001,1,1
CINF,2026-04-01,2026-04-29,-0.0180705272354827,1,0.62021345,1,1,0.03676794,1,0,flat,367.6794096827507,-0.0180705272354827,-0.0,-7173.714810426001,0,0
CLX,2026-04-01,2026-04-29,-0.0212033807583617,1,0.76272476,1,1,0.043080047,1,0,flat,430.8004677295685,-0.0212033807583617,-0.0,-7173.714810426001,0,0
CMCSA,2026-04-01,2026-04-29,-0.0885930596787344,1,0.79708934,1,1,0.041560218,1,0,flat,415.6021773815155,-0.0885930596787344,-0.0,-7173.714810426001,0,0
CME,2026-04-01,2026-04-29,0.0057332220726818,0,0.68862444,1,1,0.0625864,1,1,long,625.8639693260193,0.0057332220726818,57.332220726818,-7116.382589699183,1,1
CMS,2026-04-01,2026-04-29,-0.0030610737568405,0,0.5735748,1,1,-0.018289309,0,0,flat,-182.8930899500847,-0.0030610737568405,-0.0,-7116.382589699183,0,0
COF,2026-04-01,2026-04-29,-0.0427995920242644,1,0.77172065,1,1,0.036667313,1,0,flat,366.67313426733017,-0.0427995920242644,-0.0,-7116.382589699183,0,0
COIN,2026-04-01,2026-04-29,-0.1185690213110569,1,0.7618167,1,1,0.03707978,1,0,flat,370.7978129386902,-0.1185690213110569,-0.0,-7116.382589699183,0,0
COP,2026-04-01,2026-04-29,0.0463579902840275,1,0.8114958,1,1,0.047665134,1,1,long,476.6513407230377,0.0463579902840275,463.579902840275,-6652.802686858908,1,1
COST,2026-04-01,2026-04-29,-0.0047383381815755,0,0.5897094,1,1,0.04002553,1,0,flat,400.2552852034569,-0.0047383381815755,-0.0,-6652.802686858908,0,0
CPRT,2026-04-01,2026-04-29,-0.010118730037939,1,0.6470776,1,1,-0.0061117653,0,0,flat,-61.11765280365944,-0.010118730037939,-0.0,-6652.802686858908,0,0
CPT,2026-04-01,2026-04-29,0.0381130796811565,1,0.7640828,1,1,0.041889943,1,0,flat,418.89943182468414,0.0381130796811565,0.0,-6652.802686858908,0,0
CRH,2026-04-01,2026-04-29,-0.0225539164832282,1,0.75807995,1,1,-0.0023252964,0,0,flat,-23.25296401977539,-0.0225539164832282,-0.0,-6652.802686858908,0,0
CRM,2026-04-01,2026-04-29,-0.044932339819284,1,0.80744904,1,1,0.035300083,1,0,flat,353.00083458423615,-0.044932339819284,-0.0,-6652.802686858908,0,0
CSCO,2026-04-01,2026-04-29,-0.0022881359581217,0,0.68009824,1,1,0.0291764,1,0,flat,291.7639911174774,-0.0022881359581217,-0.0,-6652.802686858908,0,0
CSGP,2026-04-01,2026-04-29,-0.1191491112726409,1,0.7451832,1,1,0.023754194,1,0,flat,237.54194378852844,-0.1191491112726409,-0.0,-6652.802686858908,0,0
CSX,2026-04-01,2026-04-29,0.0350114530784185,1,0.72966576,1,1,-0.005062811,0,0,flat,-50.62811076641083,0.0350114530784185,0.0,-6652.802686858908,0,0
CTSH,2026-04-01,2026-04-29,-0.0696129339901994,1,0.7685366,1,1,0.05970389,1,1,long,597.0389023423195,-0.0696129339901994,-696.129339901994,-7348.932026760902,1,0
CTVA,2026-04-01,2026-04-29,0.0005252502903901,0,0.68926483,1,1,-0.012028322,0,0,flat,-120.28321623802185,0.0005252502903901,0.0,-7348.932026760902,0,0
CVNA,2026-04-01,2026-04-29,-0.048192533907736,1,0.7732558,1,1,0.02121083,1,0,flat,212.1083065867424,-0.048192533907736,-0.0,-7348.932026760902,0,0
CVS,2026-04-01,2026-04-29,0.1076446552088489,1,0.7633857,1,1,0.051025987,1,1,long,510.25986671447754,0.1076446552088489,1076.446552088489,-6272.485474672413,1,1
DAL,2026-04-01,2026-04-29,-0.0310089286940477,1,0.80364674,1,1,0.01146511,1,0,flat,114.65109884738922,-0.0310089286940477,-0.0,-6272.485474672413,0,0
DD,2026-04-01,2026-04-29,-0.0293049424405166,1,0.7355989,1,1,0.007823132,1,0,flat,78.2313197851181,-0.0293049424405166,-0.0,-6272.485474672413,0,0
DELL,2026-04-01,2026-04-29,-0.0416089408481595,1,0.7976361,1,1,0.04624363,1,1,long,462.4363034963608,-0.0416089408481595,-416.089408481595,-6688.574883154008,1,0
DGX,2026-04-01,2026-04-29,-0.071687599857487,1,0.7214539,1,1,0.027832597,1,0,flat,278.32597494125366,-0.071687599857487,-0.0,-6688.574883154008,0,0
DHI,2026-04-01,2026-04-29,-0.0588532890466944,1,0.745206,1,1,0.013846576,1,0,flat,138.4657621383667,-0.0588532890466944,-0.0,-6688.574883154008,0,0
DHR,2026-04-01,2026-04-29,-0.0281988707118041,1,0.76906896,1,1,0.042184617,1,0,flat,421.8461737036705,-0.0281988707118041,-0.0,-6688.574883154008,0,0
DLTR,2026-04-01,2026-04-29,-0.0612155657490548,1,0.7808517,1,1,0.013531111,1,0,flat,135.31111180782318,-0.0612155657490548,-0.0,-6688.574883154008,0,0
DOW,2026-04-01,2026-04-29,0.0193403435437934,1,0.8438723,1,1,0.05678201,1,1,long,567.8201094269753,0.0193403435437934,193.40343543793398,-6495.171447716074,1,1
DPZ,2026-04-01,2026-04-29,-0.0916023352554564,1,0.8049013,1,1,0.023896374,1,0,flat,238.96373808383942,-0.0916023352554564,-0.0,-6495.171447716074,0,0
DRI,2026-04-01,2026-04-29,-0.0169501154281292,1,0.7341785,1,1,0.023379643,1,0,flat,233.79642516374588,-0.0169501154281292,-0.0,-6495.171447716074,0,0
DUK,2026-04-01,2026-04-29,0.0103330458484586,1,0.6614067,1,1,-0.011134803,0,0,flat,-111.34803295135498,0.0103330458484586,0.0,-6495.171447716074,0,0
DVA,2026-04-01,2026-04-29,-0.0025479555075926,0,0.7640471,1,1,0.009592503,1,0,flat,95.92503309249878,-0.0025479555075926,-0.0,-6495.171447716074,0,0
DVN,2026-04-01,2026-04-29,0.0843139590144784,1,0.7183264,1,1,0.11260177,1,1,long,1126.0177195072174,0.0843139590144784,843.1395901447839,-5652.03185757129,1,1
DXCM,2026-04-01,2026-04-29,-0.0919835694439299,1,0.7618594,1,1,0.04451646,1,1,long,445.16459107398987,-0.0919835694439299,-919.8356944392989,-6571.867552010589,1,0
EA,2026-04-01,2026-04-29,-0.0002693142686397,0,0.63745576,1,1,0.040823795,1,0,flat,408.23794901371,-0.0002693142686397,-0.0,-6571.867552010589,0,0
EBAY,2026-04-01,2026-04-29,-0.0171461109917538,1,0.77533275,1,1,0.023110673,1,0,flat,231.1067283153534,-0.0171461109917538,-0.0,-6571.867552010589,0,0
ECL,2026-04-01,2026-04-29,-0.0455380575589801,1,0.68043464,1,1,0.0072560087,1,0,flat,72.56008684635162,-0.0455380575589801,-0.0,-6571.867552010589,0,0
EFX,2026-04-01,2026-04-29,-0.0338699499494246,1,0.77879536,1,1,0.018926147,1,0,flat,189.26147371530533,-0.0338699499494246,-0.0,-6571.867552010589,0,0
EME,2026-04-01,2026-04-29,-0.0306919734035533,1,0.65154004,1,1,0.07506448,1,1,long,750.6448030471802,-0.0306919734035533,-306.919734035533,-6878.787286046122,1,0
EMR,2026-04-01,2026-04-29,-0.0432234300559545,1,0.75005984,1,1,0.06150056,1,1,long,615.0056049227715,-0.0432234300559545,-432.234300559545,-7311.021586605667,1,0
EQR,2026-04-01,2026-04-29,0.0607269491385172,1,0.7221204,1,1,0.08288048,1,1,long,828.8048207759857,0.0607269491385172,607.269491385172,-6703.752095220495,1,1
EQT,2026-04-01,2026-04-29,0.0069148273941611,0,0.77068293,1,1,-0.003455691,0,0,flat,-34.55691039562225,0.0069148273941611,0.0,-6703.752095220495,0,0
ESS,2026-04-01,2026-04-29,0.0507510059745589,1,0.70998156,1,1,0.065835744,1,1,long,658.3574414253235,0.0507510059745589,507.510059745589,-6196.242035474906,1,1
EW,2026-04-01,2026-04-29,-0.0035291029276626,0,0.76533604,1,1,0.021957628,1,0,flat,219.57628428936005,-0.0035291029276626,-0.0,-6196.242035474906,0,0
EXC,2026-04-01,2026-04-29,0.0255675190716014,1,0.7131647,1,1,0.023243248,1,0,flat,232.43248462677002,0.0255675190716014,0.0,-6196.242035474906,0,0
F,2026-04-01,2026-04-29,-0.0306057382075979,1,0.6948277,1,1,0.035452254,1,0,flat,354.52254116535187,-0.0306057382075979,-0.0,-6196.242035474906,0,0
FANG,2026-04-01,2026-04-29,0.0593334079817472,1,0.7607661,1,1,0.058477506,1,1,long,584.775060415268,0.0593334079817472,593.334079817472,-5602.907955657433,1,1
FCX,2026-04-01,2026-04-29,-0.1906023515700837,1,0.813957,1,1,0.08663867,1,1,long,866.386666893959,-0.1906023515700837,-1906.0235157008372,-7508.931471358271,1,0
FDX,2026-04-01,2026-04-29,0.0071133715027079,0,0.6932725,1,1,0.047454685,1,1,long,474.5468497276306,0.0071133715027079,71.13371502707899,-7437.7977563311915,1,1
FFIV,2026-04-01,2026-04-29,0.0548075068671224,1,0.7593914,1,1,0.09224878,1,1,long,922.4878251552582,0.0548075068671224,548.075068671224,-6889.722687659967,1,1
FICO,2026-04-01,2026-04-29,0.0759299557847928,1,0.72038907,1,1,0.071053624,1,1,long,710.5362415313721,0.0759299557847928,759.299557847928,-6130.423129812039,1,1
FIS,2026-04-01,2026-04-29,-0.0335897052661446,1,0.79062843,1,1,0.016985584,1,0,flat,169.85584050416946,-0.0335897052661446,-0.0,-6130.423129812039,0,0
FSLR,2026-04-01,2026-04-29,0.0103414747091429,1,0.7846536,1,1,0.002044715,1,0,flat,20.447149872779846,0.0103414747091429,0.0,-6130.423129812039,0,0
GDDY,2026-04-01,2026-04-29,-0.0295910974205414,1,0.78452146,1,1,0.035539623,1,0,flat,355.39623349905014,-0.0295910974205414,-0.0,-6130.423129812039,0,0
GEHC,2026-04-01,2026-04-29,-0.1663701282857668,1,0.69063157,1,1,0.034788348,1,0,flat,347.883477807045,-0.1663701282857668,-0.0,-6130.423129812039,0,0
GEN,2026-04-01,2026-04-29,-0.0422481316469984,1,0.81943357,1,1,0.039439872,1,0,flat,394.3987190723419,-0.0422481316469984,-0.0,-6130.423129812039,0,0
GLW,2026-04-01,2026-04-29,-0.0996320491189159,1,0.7281512,1,1,0.058153067,1,1,long,581.5306678414345,-0.0996320491189159,-996.320491189159,-7126.743621001198,1,0
GOOG,2026-04-01,2026-04-29,0.0286389622524013,1,0.65705645,1,1,0.10694787,1,1,long,1069.478690624237,0.0286389622524013,286.389622524013,-6840.353998477185,1,1
GPC,2026-04-01,2026-04-29,-0.0754383177633312,1,0.7266546,1,1,0.039542533,1,0,flat,395.42533457279205,-0.0754383177633312,-0.0,-6840.353998477185,0,0
GPN,2026-04-01,2026-04-29,-0.0088025495890978,0,0.75082123,1,1,0.053851366,1,1,long,538.5136604309082,-0.0088025495890978,-88.025495890978,-6928.379494368163,1,0
GRMN,2026-04-01,2026-04-29,-0.0504039011951754,1,0.7438365,1,1,0.044075552,1,1,long,440.75552374124527,-0.0504039011951754,-504.039011951754,-7432.4185063199175,1,0
GWW,2026-04-01,2026-04-29,-0.00784516460518,0,0.6009644,1,1,0.07111968,1,1,long,711.1968100070953,-0.00784516460518,-78.4516460518,-7510.870152371717,1,0
HAL,2026-04-01,2026-04-29,0.0693092191439285,1,0.7465371,1,1,0.03930161,1,0,flat,393.01611483097076,0.0693092191439285,0.0,-7510.870152371717,0,0
HBAN,2026-04-01,2026-04-29,-0.0300479119780128,1,0.7032173,1,1,-0.015311211,0,0,flat,-153.11211347579956,-0.0300479119780128,-0.0,-7510.870152371717,0,0
HCA,2026-04-01,2026-04-29,-0.0772929350438779,1,0.7692253,1,1,0.07240679,1,1,long,724.0679115056992,-0.0772929350438779,-772.9293504387789,-8283.799502810496,1,0
HIG,2026-04-01,2026-04-29,-0.0103705500508546,1,0.7254607,1,1,0.04114777,1,0,flat,411.4776849746704,-0.0103705500508546,-0.0,-8283.799502810496,0,0
HLT,2026-04-01,2026-04-29,-0.057178862884095,1,0.7300528,1,1,0.049040675,1,1,long,490.40675163269043,-0.057178862884095,-571.78862884095,-8855.588131651446,1,0
HON,2026-04-01,2026-04-29,-0.0436873829523751,1,0.68192023,1,1,0.05547423,1,1,long,554.7422915697098,-0.0436873829523751,-436.873829523751,-9292.461961175197,1,0
HPE,2026-04-01,2026-04-29,-0.0070927227247804,0,0.7847759,1,1,0.017290965,1,0,flat,172.90964722633362,-0.0070927227247804,-0.0,-9292.461961175197,0,0
HST,2026-04-01,2026-04-29,0.0103450469047895,1,0.74732214,1,1,0.014842197,1,0,flat,148.421972990036,0.0103450469047895,0.0,-9292.461961175197,0,0
HSY,2026-04-01,2026-04-29,0.0029766194364583,0,0.77669245,1,1,0.011944175,1,0,flat,119.44174766540527,0.0029766194364583,0.0,-9292.461961175197,0,0
HUM,2026-04-01,2026-04-29,0.1185804251989893,1,0.746964,1,1,0.06396079,1,1,long,639.6079063415527,0.1185804251989893,1185.804251989893,-8106.657709185304,1,1
HWM,2026-04-01,2026-04-29,-0.0178271525177476,1,0.7767905,1,1,0.07261509,1,1,long,726.1508703231812,-0.0178271525177476,-178.271525177476,-8284.92923436278,1,0
IBKR,2026-04-01,2026-04-29,-0.0132974256410197,1,0.81616354,1,1,0.05735961,1,1,long,573.5960975289345,-0.0132974256410197,-132.974256410197,-8417.903490772977,1,0
IBM,2026-04-01,2026-04-29,-0.0980354135322117,1,0.72311383,1,1,0.024290334,1,0,flat,242.90334433317184,-0.0980354135322117,-0.0,-8417.903490772977,0,0
ICE,2026-04-01,2026-04-29,-0.0162865086784149,1,0.7060998,1,1,0.05103939,1,1,long,510.3939026594162,-0.0162865086784149,-162.86508678414899,-8580.768577557126,1,0
IDXX,2026-04-01,2026-04-29,-0.0424172698502748,1,0.7131471,1,1,0.025043279,1,0,flat,250.4327893257141,-0.0424172698502748,-0.0,-8580.768577557126,0,0
IEX,2026-04-01,2026-04-29,0.067601101832822,1,0.70920336,1,1,0.076929346,1,1,long,769.2934572696686,0.067601101832822,676.0110183282201,-7904.757559228906,1,1
INCY,2026-04-01,2026-04-29,0.024668441735607,1,0.7442375,1,1,0.054245755,1,1,long,542.4575507640839,0.024668441735607,246.68441735607,-7658.073141872836,1,1
INTC,2026-04-01,2026-04-29,0.4519355489382869,1,0.73322064,1,1,0.033975385,1,0,flat,339.7538512945175,0.4519355489382869,0.0,-7658.073141872836,0,0
IP,2026-04-01,2026-04-29,0.0077738982161431,0,0.8249893,1,1,0.0017411225,1,0,flat,17.41122454404831,0.0077738982161431,0.0,-7658.073141872836,0,0
IQV,2026-04-01,2026-04-29,-0.1055998172646177,1,0.8110675,1,1,0.037198342,1,0,flat,371.9834238290787,-0.1055998172646177,-0.0,-7658.073141872836,0,0
ISRG,2026-04-01,2026-04-29,-0.0613248185401597,1,0.71263117,1,1,0.06632634,1,1,long,663.2634252309799,-0.0613248185401597,-613.248185401597,-8271.321327274432,1,0
IT,2026-04-01,2026-04-29,-0.043396090547139,1,0.791854,1,1,0.055869713,1,1,long,558.6971342563629,-0.043396090547139,-433.96090547139,-8705.282232745822,1,0
ITW,2026-04-01,2026-04-29,-0.0050433474954143,0,0.6994756,1,1,0.0390693,1,0,flat,390.69298654794693,-0.0050433474954143,-0.0,-8705.282232745822,0,0
J,2026-04-01,2026-04-29,-0.0152502015805467,1,0.74006313,1,1,0.012109831,1,0,flat,121.09830975532532,-0.0152502015805467,-0.0,-8705.282232745822,0,0
JKHY,2026-04-01,2026-04-29,-0.0133912395407891,1,0.7508897,1,1,0.019245856,1,0,flat,192.45855510234833,-0.0133912395407891,-0.0,-8705.282232745822,0,0
JNJ,2026-04-01,2026-04-29,0.0058016756043178,0,0.6176244,1,1,0.011626523,1,0,flat,116.26522988080978,0.0058016756043178,0.0,-8705.282232745822,0,0
JPM,2026-04-01,2026-04-29,-0.0117707756241327,1,0.63033617,1,1,0.011582632,1,0,flat,115.826316177845,-0.0117707756241327,-0.0,-8705.282232745822,0,0
KEY,2026-04-01,2026-04-29,-0.0165145476293628,1,0.6912866,1,1,-0.022834074,0,0,flat,-228.3407375216484,-0.0165145476293628,-0.0,-8705.282232745822,0,0
KEYS,2026-04-01,2026-04-29,-0.0100817788828058,1,0.72289044,1,1,0.050138347,1,1,long,501.3834685087204,-0.0100817788828058,-100.817788828058,-8806.10002157388,1,0
KHC,2026-04-01,2026-04-29,0.024485149531887,1,0.71370864,1,1,0.070944086,1,1,long,709.4408571720123,0.024485149531887,244.85149531887,-8561.24852625501,1,1
KIM,2026-04-01,2026-04-29,0.0032430126062622,0,0.7039135,1,1,-0.005295709,0,0,flat,-52.95708775520325,0.0032430126062622,0.0,-8561.24852625501,0,0
KLAC,2026-04-01,2026-04-29,0.0025633057276704,0,0.66936886,1,1,0.058764245,1,1,long,587.6424536108971,0.0025633057276704,25.633057276704,-8535.615468978307,1,1
KMI,2026-04-01,2026-04-29,0.0012162698090741,0,0.7348404,1,1,-0.015838,0,0,flat,-158.38000923395157,0.0012162698090741,0.0,-8535.615468978307,0,0
KVUE,2026-04-01,2026-04-29,-0.0043484531899636,0,0.6917885,1,1,-0.003011167,0,0,flat,-30.11167049407959,-0.0043484531899636,-0.0,-8535.615468978307,0,0
LDOS,2026-04-01,2026-04-29,-0.0315761171751873,1,0.7330687,1,1,0.036076862,1,0,flat,360.768623650074,-0.0315761171751873,-0.0,-8535.615468978307,0,0
LEN,2026-04-01,2026-04-29,-0.0604997265048531,1,0.7477917,1,1,0.015383929,1,0,flat,153.83929014205933,-0.0604997265048531,-0.0,-8535.615468978307,0,0
LHX,2026-04-01,2026-04-29,-0.0306621757317142,1,0.7421076,1,1,0.06740002,1,1,long,674.0002334117889,-0.0306621757317142,-306.621757317142,-8842.237226295449,1,0
LIN,2026-04-01,2026-04-29,0.0206726399556912,1,0.66849345,1,1,0.05619336,1,1,long,561.9335919618607,0.0206726399556912,206.72639955691199,-8635.510826738537,1,1
LITE,2026-04-01,2026-04-29,-0.0172176580959938,1,0.7176348,1,1,0.06209381,1,1,long,620.9380924701691,-0.0172176580959938,-172.176580959938,-8807.687407698475,1,0
LLY,2026-04-01,2026-04-29,-0.0759845672794793,1,0.6539915,1,1,0.062550396,1,1,long,625.5039572715759,-0.0759845672794793,-759.845672794793,-9567.533080493267,1,0
LNT,2026-04-01,2026-04-29,0.014929305950971,1,0.6947166,1,1,0.025989257,1,0,flat,259.8925679922104,0.014929305950971,0.0,-9567.533080493267,0,0
LOW,2026-04-01,2026-04-29,-0.0474041724019989,1,0.7119269,1,1,0.047229886,1,1,long,472.29886054992676,-0.0474041724019989,-474.04172401998903,-10041.574804513257,1,0
LULU,2026-04-01,2026-04-29,-0.1544530292278875,1,0.79160565,1,1,0.04458963,1,1,long,445.89631259441376,-0.1544530292278875,-1544.530292278875,-11586.105096792133,1,0
LUV,2026-04-01,2026-04-29,-0.0538563898461107,1,0.8108557,1,1,0.018465504,1,0,flat,184.65504050254822,-0.0538563898461107,-0.0,-11586.105096792133,0,0
LYB,2026-04-01,2026-04-29,0.0181898279355295,1,0.82437575,1,1,0.08505852,1,1,long,850.5851775407791,0.0181898279355295,181.898279355295,-11404.206817436838,1,1
MA,2026-04-01,2026-04-29,0.0298128551128394,1,0.62643623,1,1,0.061137214,1,1,long,611.3721430301666,0.0298128551128394,298.128551128394,-11106.078266308445,1,1
MAA,2026-04-01,2026-04-29,0.0413680239562913,1,0.72982144,1,1,0.086338736,1,1,long,863.3873611688614,0.0413680239562913,413.680239562913,-10692.398026745532,1,1
MAR,2026-04-01,2026-04-29,-0.0356269209058089,1,0.6906721,1,1,0.027990595,1,0,flat,279.90594506263733,-0.0356269209058089,-0.0,-10692.398026745532,0,0
MCD,2026-04-01,2026-04-29,-0.0330191516038014,1,0.61920756,1,1,-0.056549132,0,0,flat,-565.4913187026978,-0.0330191516038014,-0.0,-10692.398026745532,0,0
MCHP,2026-04-01,2026-04-29,0.0935078054279529,1,0.7422799,1,1,0.08759355,1,1,long,875.9354799985886,0.0935078054279529,935.0780542795289,-9757.319972466003,1,1
MCK,2026-04-01,2026-04-29,-0.0076860132491773,0,0.6813372,1,1,0.075696275,1,1,long,756.9627463817596,-0.0076860132491773,-76.860132491773,-9834.180104957775,1,0
MDLZ,2026-04-01,2026-04-29,0.0891065310049042,1,0.7501421,1,1,0.050223507,1,1,long,502.2350698709488,0.0891065310049042,891.0653100490421,-8943.114794908734,1,1
MDT,2026-04-01,2026-04-29,-0.0459897500006017,1,0.7346699,1,1,0.038322628,1,0,flat,383.22627544403076,-0.0459897500006017,-0.0,-8943.114794908734,0,0
MET,2026-04-01,2026-04-29,0.0261273493094639,1,0.7454127,1,1,0.02835413,1,0,flat,283.5413068532944,0.0261273493094639,0.0,-8943.114794908734,0,0
MGM,2026-04-01,2026-04-29,0.001037643405746,0,0.75573236,1,1,0.028631553,1,0,flat,286.31553053855896,0.001037643405746,0.0,-8943.114794908734,0,0
MKC,2026-04-01,2026-04-29,-0.0177956348763489,1,0.80597275,1,1,0.011624411,1,0,flat,116.2441074848175,-0.0177956348763489,-0.0,-8943.114794908734,0,0
MMM,2026-04-01,2026-04-29,-0.0128288110990307,1,0.68006796,1,1,0.025631618,1,0,flat,256.316177546978,-0.0128288110990307,-0.0,-8943.114794908734,0,0
MNST,2026-04-01,2026-04-29,0.0126497447240628,1,0.7399309,1,1,0.06352095,1,1,long,635.2095305919647,0.0126497447240628,126.497447240628,-8816.617347668105,1,1
MPC,2026-04-01,2026-04-29,0.0891639919058374,1,0.7644684,1,1,0.081341475,1,1,long,813.4147524833679,0.0891639919058374,891.6399190583741,-7924.977428609731,1,1
MPWR,2026-04-01,2026-04-29,0.0034267625414213,0,0.66926974,1,1,0.0846994,1,1,long,846.9939976930618,0.0034267625414213,34.267625414213,-7890.709803195517,1,1
MRK,2026-04-01,2026-04-29,-0.0169117433937791,1,0.6981161,1,1,0.09447463,1,1,long,944.7462856769562,-0.0169117433937791,-169.117433937791,-8059.827237133309,1,0
MRSH,2026-04-01,2026-04-29,-0.0263365276231212,1,0.745027,1,1,0.026232962,1,0,flat,262.3296156525612,-0.0263365276231212,-0.0,-8059.827237133309,0,0
MS,2026-04-01,2026-04-29,-0.0205067580539021,1,0.7297118,1,1,0.042799138,1,0,flat,427.9913753271103,-0.0205067580539021,-0.0,-8059.827237133309,0,0
MSI,2026-04-01,2026-04-29,-0.0278706556688558,1,0.6530904,1,1,0.03652069,1,0,flat,365.20689725875854,-0.0278706556688558,-0.0,-8059.827237133309,0,0
MTD,2026-04-01,2026-04-29,-0.0530979879063836,1,0.6081545,1,1,0.109810926,1,1,long,1098.1092602014542,-0.0530979879063836,-530.9798790638359,-8590.807116197144,1,0
MU,2026-04-01,2026-04-29,0.0638244948405036,1,0.70195997,1,1,0.07607755,1,1,long,760.7755064964294,0.0638244948405036,638.2449484050361,-7952.562167792108,1,1
NDAQ,2026-04-01,2026-04-29,0.0570057378858864,1,0.76473707,1,1,0.023626395,1,0,flat,236.2639456987381,0.0570057378858864,0.0,-7952.562167792108,0,0
NDSN,2026-04-01,2026-04-29,0.0034579189664555,0,0.67218906,1,1,0.046411008,1,1,long,464.1100764274597,0.0034579189664555,34.579189664555,-7917.982978127553,1,1
NEE,2026-04-01,2026-04-29,0.0466064615414866,1,0.7538892,1,1,0.02485507,1,0,flat,248.55069816112518,0.0466064615414866,0.0,-7917.982978127553,0,0
NFLX,2026-04-01,2026-04-29,-0.0117388113657973,1,0.74837184,1,1,0.0706512,1,1,long,706.5120339393616,-0.0117388113657973,-117.38811365797301,-8035.371091785526,1,0
NI,2026-04-01,2026-04-29,0.0286616624138696,1,0.6836546,1,1,-0.005976308,0,0,flat,-59.76308137178421,0.0286616624138696,0.0,-8035.371091785526,0,0
NOW,2026-04-01,2026-04-29,-0.1373032592003676,1,0.80537444,1,1,0.009398669,1,0,flat,93.98669004440308,-0.1373032592003676,-0.0,-8035.371091785526,0,0
NSC,2026-04-01,2026-04-29,0.0464971594324518,1,0.72529763,1,1,0.05632833,1,1,long,563.2833018898964,0.0464971594324518,464.971594324518,-7570.399497461008,1,1
NWSA,2026-04-01,2026-04-29,-0.0151114613260018,1,0.71958154,1,1,-0.026127823,0,0,flat,-261.2782269716263,-0.0151114613260018,-0.0,-7570.399497461008,0,0
NXPI,2026-04-01,2026-04-29,0.2815577554192076,1,0.7255959,1,1,0.078448534,1,1,long,784.4853401184082,0.2815577554192076,2815.5775541920757,-4754.821943268932,1,1
O,2026-04-01,2026-04-29,-0.0005162299902126,0,0.65476555,1,1,-0.018976003,0,0,flat,-189.7600293159485,-0.0005162299902126,-0.0,-4754.821943268932,0,0
