ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_signal,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
ECL,2026-01-01,2026-03-31,-0.0107947839936697,1,0.049459137146015686,0,0,-0.022184692342602834,0,0,flat,-221.84692342602833,-0.0107947839936697,-0.0,-831.598598747563,0,0
EFX,2026-01-01,2026-03-31,-0.0150155191223118,1,0.6015584524560157,1,1,0.02602646593960149,1,0,flat,260.2646593960149,-0.0150155191223118,-0.0,-831.598598747563,0,0
EME,2026-01-01,2026-03-31,0.0299635020540753,1,0.4861920756222755,1,1,-0.05659760811152613,0,0,flat,-565.9760811152613,0.0299635020540753,0.0,-831.598598747563,0,0
EMR,2026-01-01,2026-03-31,0.0498907497777558,1,0.2601846553429914,1,1,0.044764423292863176,1,0,flat,447.64423292863177,0.0498907497777558,0.0,-831.598598747563,0,0
EQR,2026-01-01,2026-03-31,-0.0110554985999646,1,0.41865608731480164,1,1,-0.05911726882057379,0,0,flat,-591.1726882057379,-0.0110554985999646,-0.0,-831.598598747563,0,0
EQT,2026-01-01,2026-03-31,-0.0933189488721173,1,0.7579103187328605,1,1,-0.0278896963266592,0,0,flat,-278.896963266592,-0.0933189488721173,-0.0,-831.598598747563,0,0
ESS,2026-01-01,2026-03-31,0.0019584247614103,0,0.82661148465793,1,1,0.08196768156462145,1,1,long,819.6768156462144,0.0019584247614103,19.584247614103003,-812.01435113346,1,1
EW,2026-01-01,2026-03-31,-0.0185960303352883,1,0.5612230678900442,1,1,0.048165090462484725,1,0,flat,481.65090462484727,-0.0185960303352883,-0.0,-812.01435113346,0,0
EXC,2026-01-01,2026-03-31,-0.0358907121264413,1,0.385369480857103,1,1,0.004413683939005673,1,0,flat,44.136839390056736,-0.0358907121264413,-0.0,-812.01435113346,0,0
F,2026-01-01,2026-03-31,0.0165086611045119,1,0.270696761495107,1,1,-0.03969391289009527,0,0,flat,-396.9391289009527,0.0165086611045119,0.0,-812.01435113346,0,0
FANG,2026-01-01,2026-03-31,-0.0961830209744727,1,0.5219184707692535,1,1,-0.022220644121510053,0,0,flat,-222.20644121510054,-0.0961830209744727,-0.0,-812.01435113346,0,0
FCX,2026-01-01,2026-03-31,0.0685688604135912,1,0.314749618564381,1,1,0.0033800222906733134,1,0,flat,33.80022290673313,0.0685688604135912,0.0,-812.01435113346,0,0
FDX,2026-01-01,2026-03-31,0.0094799288828695,0,0.5640951370472229,1,1,0.0018610101847579806,1,0,flat,18.610101847579806,0.0094799288828695,0.0,-812.01435113346,0,0
FFIV,2026-01-01,2026-03-31,0.0143795492005209,1,0.6766523825096377,1,1,-0.0035941206524347977,0,0,flat,-35.941206524347976,0.0143795492005209,0.0,-812.01435113346,0,0
FICO,2026-01-01,2026-03-31,-0.0160006820458278,1,0.06607921091939484,1,1,-0.0010432460096609381,0,0,flat,-10.43246009660938,-0.0160006820458278,-0.0,-812.01435113346,0,0
FIS,2026-01-01,2026-03-31,-0.0368189318144895,1,0.0010674650227472382,0,0,-0.00884148899814432,0,0,flat,-88.41488998144321,-0.0368189318144895,-0.0,-812.01435113346,0,0
FSLR,2026-01-01,2026-03-31,-0.0211061495421573,1,0.21227713884074295,1,1,-0.060999143934849134,0,0,flat,-609.9914393484913,-0.0211061495421573,-0.0,-812.01435113346,0,0
GDDY,2026-01-01,2026-03-31,-0.0613287528788416,1,0.894511497718781,1,1,-0.021678438750314694,0,0,flat,-216.78438750314695,-0.0613287528788416,-0.0,-812.01435113346,0,0
GEHC,2026-01-01,2026-03-31,-0.0023408983460326,0,0.6462907632285592,1,1,0.039126721228367654,1,0,flat,391.26721228367654,-0.0023408983460326,-0.0,-812.01435113346,0,0
GEN,2026-01-01,2026-03-31,-0.0357642646022993,1,0.17196035193702286,1,1,-0.057870185117280586,0,0,flat,-578.7018511728058,-0.0357642646022993,-0.0,-812.01435113346,0,0
GLW,2026-01-01,2026-03-31,0.1752878280099217,1,0.8902639618236188,1,1,-0.007786969437064127,0,0,flat,-77.86969437064127,0.1752878280099217,0.0,-812.01435113346,0,0
GOOG,2026-01-01,2026-03-31,0.0582396480872573,1,0.46995594028734,1,1,-0.03456244557056704,0,0,flat,-345.6244557056704,0.0582396480872573,0.0,-812.01435113346,0,0
GPC,2026-01-01,2026-03-31,-0.023253206769479,1,0.47609175667866066,1,1,0.004997733951103575,1,0,flat,49.97733951103575,-0.023253206769479,-0.0,-812.01435113346,0,0
GPN,2026-01-01,2026-03-31,-0.072085904757341,1,0.9355419438426551,1,1,-0.0162452569277948,0,0,flat,-162.452569277948,-0.072085904757341,-0.0,-812.01435113346,0,0
GRMN,2026-01-01,2026-03-31,0.0506144608849865,1,0.05948669218334002,1,1,0.06303732442197785,1,0,flat,630.3732442197785,0.0506144608849865,0.0,-812.01435113346,0,0
GWW,2026-01-01,2026-03-31,0.0123047647867617,1,0.21517827462871852,1,1,0.021790134725989677,1,0,flat,217.90134725989677,0.0123047647867617,0.0,-812.01435113346,0,0
HAL,2026-01-01,2026-03-31,-0.0694713485484512,1,0.5857713251547224,1,1,-0.055468325753270244,0,0,flat,-554.6832575327024,-0.0694713485484512,-0.0,-812.01435113346,0,0
HBAN,2026-01-01,2026-03-31,0.005777843418635,0,0.1954865095820041,1,1,0.028785462435334846,1,0,flat,287.85462435334847,0.005777843418635,0.0,-812.01435113346,0,0
HCA,2026-01-01,2026-03-31,0.0284147667750005,1,0.6795270092089578,1,1,-0.03264617692721588,0,0,flat,-326.4617692721588,0.0284147667750005,0.0,-812.01435113346,0,0
HIG,2026-01-01,2026-03-31,-0.0118117051512303,1,0.2140922893367202,1,1,-0.024248314327956114,0,0,flat,-242.48314327956115,-0.0118117051512303,-0.0,-812.01435113346,0,0
HLT,2026-01-01,2026-03-31,0.0041959856655626,0,0.09915697059881434,1,1,0.013600092779816835,1,0,flat,136.00092779816836,0.0041959856655626,0.0,-812.01435113346,0,0
HON,2026-01-01,2026-03-31,-0.0104588368466129,1,0.20698515964083974,1,1,-0.020626310197465986,0,0,flat,-206.26310197465986,-0.0104588368466129,-0.0,-812.01435113346,0,0
HPE,2026-01-01,2026-03-31,0.0101883805995823,1,0.42273403427206224,1,1,0.03820184596352901,1,0,flat,382.0184596352901,0.0101883805995823,0.0,-812.01435113346,0,0
HST,2026-01-01,2026-03-31,-0.0102450437741057,1,0.17613829917307988,1,1,-0.03264015244063356,0,0,flat,-326.4015244063356,-0.0102450437741057,-0.0,-812.01435113346,0,0
HSY,2026-01-01,2026-03-31,-0.0336593517507988,1,0.1346920249233473,1,1,-0.02603066738561904,0,0,flat,-260.3066738561904,-0.0336593517507988,-0.0,-812.01435113346,0,0
HUM,2026-01-01,2026-03-31,0.1052329918550645,1,0.8602818862189409,1,1,-0.02762072937355833,0,0,flat,-276.2072937355833,0.1052329918550645,0.0,-812.01435113346,0,0
HWM,2026-01-01,2026-03-31,0.0458362753143883,1,0.32039720359730783,1,1,-0.023765758745687194,0,0,flat,-237.65758745687194,0.0458362753143883,0.0,-812.01435113346,0,0
IBKR,2026-01-01,2026-03-31,0.0391766572337697,1,0.3607586865182536,1,1,0.04696850977930594,1,0,flat,469.68509779305936,0.0391766572337697,0.0,-812.01435113346,0,0
IBM,2026-01-01,2026-03-31,-0.0416322445328005,1,0.055270409501227635,1,1,0.02698265014378005,1,0,flat,269.8265014378005,-0.0416322445328005,-0.0,-812.01435113346,0,0
ICE,2026-01-01,2026-03-31,0.027872824157433,1,0.35736962350205415,1,1,0.07291777563179451,1,0,flat,729.1777563179451,0.027872824157433,0.0,-812.01435113346,0,0
IDXX,2026-01-01,2026-03-31,0.0143516271797359,1,0.26480717732157966,1,1,0.09661299498207716,1,1,long,966.1299498207717,0.0143516271797359,143.516271797359,-668.498079336101,1,1
IEX,2026-01-01,2026-03-31,0.0048372932234326,0,0.6104850673417885,1,1,-0.04352571393065681,0,0,flat,-435.2571393065681,0.0048372932234326,0.0,-668.498079336101,0,0
INCY,2026-01-01,2026-03-31,-0.0201448972863493,1,0.20539029767240669,1,1,0.003258670393113398,1,0,flat,32.58670393113398,-0.0201448972863493,-0.0,-668.498079336101,0,0
INTC,2026-01-01,2026-03-31,0.296875312758557,1,0.8883654530628405,1,1,-0.04970691672503662,0,0,flat,-497.0691672503662,0.296875312758557,0.0,-668.498079336101,0,0
IP,2026-01-01,2026-03-31,-0.000575321525793,0,0.9296666209195551,1,1,-0.032771687668615365,0,0,flat,-327.7168766861536,-0.000575321525793,-0.0,-668.498079336101,0,0
IQV,2026-01-01,2026-03-31,-0.0272231864951086,1,0.0998310571767902,1,1,-0.026503804988811032,0,0,flat,-265.0380498881103,-0.0272231864951086,-0.0,-668.498079336101,0,0
ISRG,2026-01-01,2026-03-31,-0.0361522969879541,1,0.10740295628857721,1,1,-0.04464898843222733,0,0,flat,-446.4898843222733,-0.0361522969879541,-0.0,-668.498079336101,0,0
IT,2026-01-01,2026-03-31,-0.0954114382498451,1,0.11532643811098797,1,1,-0.044425181885872786,0,0,flat,-444.25181885872786,-0.0954114382498451,-0.0,-668.498079336101,0,0
ITW,2026-01-01,2026-03-31,-0.0035286081245722,0,0.619569256310312,1,1,-0.005863517856508827,0,0,flat,-58.63517856508827,-0.0035286081245722,-0.0,-668.498079336101,0,0
J,2026-01-01,2026-03-31,-0.0086237973739675,0,0.12196896420962289,1,1,-0.05142842448597282,0,0,flat,-514.2842448597282,-0.0086237973739675,-0.0,-668.498079336101,0,0
JKHY,2026-01-01,2026-03-31,-0.0393302762159782,1,0.8523823179302663,1,1,0.03604651001265121,1,0,flat,360.4651001265121,-0.0393302762159782,-0.0,-668.498079336101,0,0
JNJ,2026-01-01,2026-03-31,-0.051796326404724,1,0.7542715149378925,1,1,-0.038726191639525134,0,0,flat,-387.2619163952513,-0.051796326404724,-0.0,-668.498079336101,0,0
JPM,2026-01-01,2026-03-31,0.013354604269578,1,0.8198088582380241,1,1,0.11963795544962118,1,1,long,1196.3795544962118,0.013354604269578,133.54604269578,-534.952036640321,1,1
KEY,2026-01-01,2026-03-31,0.022894831674513,1,0.5260605268860209,1,1,-0.018911393629423782,0,0,flat,-189.11393629423782,0.022894831674513,0.0,-534.952036640321,0,0
KEYS,2026-01-01,2026-03-31,0.0883999702464133,1,0.9966772115191534,1,1,0.003326587081059533,1,0,flat,33.26587081059533,0.0883999702464133,0.0,-534.952036640321,0,0
KHC,2026-01-01,2026-03-31,-0.0184970617134361,1,0.04417510294416127,0,0,-0.054768899389040566,0,0,flat,-547.6889938904056,-0.0184970617134361,-0.0,-534.952036640321,0,0
KIM,2026-01-01,2026-03-31,-0.0300498501365487,1,0.40126496418611335,1,1,0.07275410594278087,1,0,flat,727.5410594278087,-0.0300498501365487,-0.0,-534.952036640321,0,0
KLAC,2026-01-01,2026-03-31,0.0968335000393343,1,0.3239366689376362,1,1,0.047831391188861316,1,0,flat,478.3139118886132,0.0968335000393343,0.0,-534.952036640321,0,0
KMI,2026-01-01,2026-03-31,-0.0559503342034816,1,0.948645498712641,1,1,0.0128819223430317,1,0,flat,128.819223430317,-0.0559503342034816,-0.0,-534.952036640321,0,0
