Date,sp_return_1d,sp_return_5d,cumulative_return,position,capital_deployed,daily_pnl_dollars,cumulative_pnl_dollars,trade_side,trade_taken,ticker,week_start,realized_alpha,trade_position,position_weight,period_return_contribution,requested_k_long,requested_k_short,effective_k_long,effective_k_short,trade_correct_direction,predicted_alpha_score
2026-02-11,-4.895607156218951e-05,0.0085358692735026,0.0189119817526433,1,100.0,-0.0048956071562189,1.8911981752643303,long,1,^GSPC,2026-02-11,-4.895607156218951e-05,1,1.0,-4.895607156218951e-05,1,0,1,0,0,
2026-02-12,-0.0156610121277019,0.0050541103457895,0.0029547888493544,1,100.0,-1.56610121277019,0.2954788849354406,long,1,^GSPC,2026-02-12,-0.0156610121277019,1,1.0,-0.0156610121277019,1,0,1,0,0,
2026-02-13,0.0004990891480125,-0.0138669540442406,0.0034553527004164,1,100.0,0.04990891480125,0.3455352700416414,long,1,^GSPC,2026-02-13,0.0004990891480125,1,1.0,0.0004990891480125,1,0,1,0,1,
2026-02-17,0.0010313220779065,-0.0174591177437443,0.0044902383598499,1,100.0,0.10313220779065,0.4490238359849963,long,1,^GSPC,2026-02-17,0.0010313220779065,1,1.0,0.0010313220779065,1,0,1,0,1,
2026-02-18,0.0055660701474107,-0.0087153061650113,0.0100813014889502,1,100.0,0.55660701474107,1.0081301488950256,long,1,^GSPC,2026-02-18,0.0055660701474107,1,1.0,0.0055660701474107,1,0,1,0,1,
2026-02-19,-0.0028221256867719,-0.0114644413448357,0.0072307251022902,1,100.0,-0.28221256867719,0.7230725102290281,long,1,^GSPC,2026-02-19,-0.0028221256867719,1,1.0,-0.0028221256867719,1,0,1,0,0,
2026-02-20,0.0069397247635067,0.0112326501490835,0.0142206291078474,1,100.0,0.69397247635067,1.4220629107847491,long,1,^GSPC,2026-02-20,0.0069397247635067,1,1.0,0.0069397247635067,1,0,1,0,1,
2026-02-23,-0.0103856522472848,0.0002311349985528,0.0036872863519108,1,100.0,-1.03856522472848,0.3687286351910845,long,1,^GSPC,2026-02-23,-0.0103856522472848,1,1.0,-0.0103856522472848,1,0,1,0,0,
2026-02-24,0.0076516140863223,0.0068461349926132,0.0113671141304236,1,100.0,0.76516140863223,1.1367114130423683,long,1,^GSPC,2026-02-24,0.0076516140863223,1,1.0,0.0076516140863223,1,0,1,0,1,
2026-02-25,0.0081363556573399,0.0094196924229275,0.0195959566711263,1,100.0,0.8136355657339899,1.9595956671126349,long,1,^GSPC,2026-02-25,0.0081363556573399,1,1.0,0.0081363556573399,1,0,1,0,1,
2026-02-26,-0.0053655805693283,0.0068450129084929,0.0141252324174458,1,100.0,-0.53655805693283,1.41252324174459,long,1,^GSPC,2026-02-26,-0.0053655805693283,1,1.0,-0.0053655805693283,1,0,1,0,0,
2026-02-27,-0.0043393528110311,-0.0044330037660391,0.0097245852394176,1,100.0,-0.43393528110311,0.972458523941766,long,1,^GSPC,2026-02-27,-0.0043393528110311,1,1.0,-0.0043393528110311,1,0,1,0,0,
2026-03-02,0.0003983547353176,0.0064158703063872,0.0101268138093144,1,100.0,0.03983547353176,1.012681380931446,long,1,^GSPC,2026-03-02,0.0003983547353176,1,1.0,0.0003983547353176,1,0,1,0,1,
2026-03-03,-0.0094440310956254,-0.0106588094576497,0.0005871447691743,1,100.0,-0.94440310956254,0.0587144769174319,long,1,^GSPC,2026-03-03,-0.0094440310956254,1,1.0,-0.0094440310956254,1,0,1,0,0,
2026-03-04,0.0077560492642863,-0.0110320256179075,0.0083477479572156,1,100.0,0.77560492642863,0.8347747957215601,long,1,^GSPC,2026-03-04,0.0077560492642863,1,1.0,0.0077560492642863,1,0,1,0,1,
2026-03-05,-0.005646704863891,-0.0113115483437572,0.002653905824332,1,100.0,-0.5646704863891,0.2653905824332003,long,1,^GSPC,2026-03-05,-0.005646704863891,1,1.0,-0.005646704863891,1,0,1,0,0,
2026-03-06,-0.0132767958125692,-0.0201864061659521,-0.0106581253539727,1,100.0,-1.32767958125692,-1.0658125353972705,long,1,^GSPC,2026-03-06,-0.0132767958125692,1,1.0,-0.0132767958125692,1,0,1,0,0,
2026-03-09,0.0083041615131052,-0.0124432737283232,-0.0024424706352338,1,100.0,0.8304161513105199,-0.244247063523384,long,1,^GSPC,2026-03-09,0.0083041615131052,1,1.0,0.0083041615131052,1,0,1,0,1,
2026-03-10,-0.0021351198877325,-0.0051564927167861,-0.0045723755553378,1,100.0,-0.21351198877325,-0.4572375555337848,long,1,^GSPC,2026-03-10,-0.0021351198877325,1,1.0,-0.0021351198877325,1,0,1,0,0,
2026-03-11,-0.0008376012017449,-0.0136400313432564,-0.0054061469298227,1,100.0,-0.08376012017449,-0.5406146929822775,long,1,^GSPC,2026-03-11,-0.0008376012017449,1,1.0,-0.0008376012017449,1,0,1,0,0,
2026-03-12,-0.0152276765067085,-0.0231439842496697,-0.0205515003799362,1,100.0,-1.52276765067085,-2.055150037993625,long,1,^GSPC,2026-03-12,-0.0152276765067085,1,1.0,-0.0152276765067085,1,0,1,0,0,
2026-03-13,-0.0060591154705643,-0.0159984803921249,-0.0264860919366051,1,100.0,-0.60591154705643,-2.6486091936605116,long,1,^GSPC,2026-03-13,-0.0060591154705643,1,1.0,-0.0060591154705643,1,0,1,0,0,
2026-03-16,0.0101308831622519,-0.014215787284954,-0.0166235362771876,1,100.0,1.01308831622519,-1.66235362771876,long,1,^GSPC,2026-03-16,0.0101308831622519,1,1.0,0.0101308831622519,1,0,1,0,1,
2026-03-17,0.0024942548757938,-0.0096424581222799,-0.0141707447378061,1,100.0,0.24942548757938,-1.417074473780611,long,1,^GSPC,2026-03-17,0.0024942548757938,1,1.0,0.0024942548757938,1,0,1,0,1,
2026-03-18,-0.0136075678800734,-0.0222998928141987,-0.0275854832469486,1,100.0,-1.36075678800734,-2.758548324694865,long,1,^GSPC,2026-03-18,-0.0136075678800734,1,1.0,-0.0136075678800734,1,0,1,0,0,
2026-03-19,-0.0027487977418789,-0.0099106320532411,-0.0302584540747696,1,100.0,-0.27487977418789,-3.025845407476968,long,1,^GSPC,2026-03-19,-0.0027487977418789,1,1.0,-0.0027487977418789,1,0,1,0,0,
2026-03-20,-0.0151381823567792,-0.0189545175949598,-0.0449385784359308,1,100.0,-1.51381823567792,-4.493857843593085,long,1,^GSPC,2026-03-20,-0.0151381823567792,1,1.0,-0.0151381823567792,1,0,1,0,0,
2026-03-23,0.0114532004639904,-0.017670274694559,-0.0340000685193339,1,100.0,1.14532004639904,-3.4000068519333904,long,1,^GSPC,2026-03-23,0.0114532004639904,1,1.0,0.0114532004639904,1,0,1,0,1,
2026-03-24,-0.0037425745042546,-0.02378165424799,-0.0376153952340051,1,100.0,-0.37425745042546,-3.7615395234005145,long,1,^GSPC,2026-03-24,-0.0037425745042546,1,1.0,-0.0037425745042546,1,0,1,0,0,
2026-03-25,0.0054191243815093,-0.004951211677769,-0.0324001133579284,1,100.0,0.5419124381509299,-3.2400113357928473,long,1,^GSPC,2026-03-25,0.0054191243815093,1,1.0,0.0054191243815093,1,0,1,0,1,
2026-03-26,-0.0174061723924167,-0.019576215741918,-0.0492423237917032,1,100.0,-1.74061723924167,-4.9242323791703235,long,1,^GSPC,2026-03-26,-0.0174061723924167,1,1.0,-0.0174061723924167,1,0,1,0,0,
2026-03-27,-0.0167218435210743,-0.021152740533382,-0.0651407448797186,1,100.0,-1.6721843521074298,-6.514074487971866,long,1,^GSPC,2026-03-27,-0.0167218435210743,1,1.0,-0.0167218435210743,1,0,1,0,0,
2026-03-30,-0.0039457488286226,-0.0360552780969837,-0.0688294646905365,1,100.0,-0.39457488286226,-6.882946469053652,long,1,^GSPC,2026-03-30,-0.0039457488286226,1,1.0,-0.0039457488286226,1,0,1,0,0,
2026-03-31,0.0291311404710259,-0.0042477921713481,-0.041703405023956,1,100.0,2.91311404710259,-4.170340502395609,long,1,^GSPC,2026-03-31,0.0291311404710259,1,1.0,0.0291311404710259,1,0,1,0,1,
2026-04-01,0.0071685166848673,-0.002515219947303,-0.0348338398938187,1,100.0,0.71685166848673,-3.483383989381872,long,1,^GSPC,2026-04-01,0.0071685166848673,1,1.0,0.0071685166848673,1,0,1,0,1,
2026-04-02,0.0011208758485563,0.016292600863732,-0.0337520084551118,1,100.0,0.11208758485563,-3.3752008455111837,long,1,^GSPC,2026-04-02,0.0011208758485563,1,1.0,0.0011208758485563,1,0,1,0,1,
2026-04-06,0.0044267825126402,0.0381513109498632,-0.0294746387432671,1,100.0,0.44267825126402,-2.9474638743267167,long,1,^GSPC,2026-04-06,0.0044267825126402,1,1.0,0.0044267825126402,1,0,1,0,1,
2026-04-07,0.0007592481161695,0.0430551590490071,-0.0287377691910382,1,100.0,0.07592481161695,-2.873776919103821,long,1,^GSPC,2026-04-07,0.0007592481161695,1,1.0,0.0007592481161695,1,0,1,0,1,
2026-04-08,0.0250814146441498,0.0389506409265416,-0.0043771384519166,1,100.0,2.50814146441498,-0.4377138451916673,long,1,^GSPC,2026-04-08,0.0250814146441498,1,1.0,0.0250814146441498,1,0,1,0,1,
2026-04-09,0.0061700235292931,0.0379206394056848,0.0017658780301372,1,100.0,0.61700235292931,0.176587803013728,long,1,^GSPC,2026-04-09,0.0061700235292931,1,1.0,0.0061700235292931,1,0,1,0,1,
2026-04-10,-0.0011385210916523,0.0355781902834797,0.0006253464491023,1,100.0,-0.11385210916523,0.0625346449102393,long,1,^GSPC,2026-04-10,-0.0011385210916523,1,1.0,-0.0011385210916523,1,0,1,0,0,
2026-04-13,0.0101732749487482,0.0415029050970132,0.0108049832192156,1,100.0,1.01732749487482,1.0804983219215636,long,1,^GSPC,2026-04-13,0.0101732749487482,1,1.0,0.0101732749487482,1,0,1,0,1,
2026-04-14,0.0117828663647927,0.0529753251143487,0.0227151632573543,1,100.0,1.17828663647927,2.2715163257354343,long,1,^GSPC,2026-04-14,0.0117828663647927,1,1.0,0.0117828663647927,1,0,1,0,1,
2026-04-15,0.0079757833553877,0.0354042254824009,0.0308721178337649,1,100.0,0.79757833553877,3.087211783376498,long,1,^GSPC,2026-04-15,0.0079757833553877,1,1.0,0.0079757833553877,1,0,1,0,1,
2026-04-16,0.0026099558353673,0.031740720262513,0.0335626485332227,1,100.0,0.2609955835367299,3.356264853322277,long,1,^GSPC,2026-04-16,0.0026099558353673,1,1.0,0.0026099558353673,1,0,1,0,1,
2026-04-17,0.0120404636691509,0.0453535139446763,0.0460072220526783,1,100.0,1.2040463669150898,4.600722205267838,long,1,^GSPC,2026-04-17,0.0120404636691509,1,1.0,0.0120404636691509,1,0,1,0,1,
2026-04-20,-0.0023743726176704,0.0323688826932104,0.0435236111467509,1,100.0,-0.23743726176704,4.352361114675096,long,1,^GSPC,2026-04-20,-0.0023743726176704,1,1.0,-0.0023743726176704,1,0,1,0,0,
2026-04-21,-0.0063482179596729,0.0138688982713388,0.0368990958171264,1,100.0,-0.6348217959672899,3.689909581712647,long,1,^GSPC,2026-04-21,-0.0063482179596729,1,1.0,-0.0063482179596729,1,0,1,0,0,
2026-04-22,0.0104600841689539,0.0163677235114061,0.0477451476340857,1,100.0,1.0460084168953898,4.774514763408577,long,1,^GSPC,2026-04-22,0.0104600841689539,1,1.0,0.0104600841689539,1,0,1,0,1,
2026-04-23,-0.0041328682670813,0.0095323746869135,0.0434149549614404,1,100.0,-0.41328682670813,4.341495496144043,long,1,^GSPC,2026-04-23,-0.0041328682670813,1,1.0,-0.0041328682670813,1,0,1,0,0,
2026-04-24,0.0079736897979756,0.0054756792968919,0.0517348221428717,1,100.0,0.7973689797975599,5.173482214287173,long,1,^GSPC,2026-04-24,0.0079736897979756,1,1.0,0.0079736897979756,1,0,1,0,1,
2026-04-27,0.0012323767534654,0.0091108092238487,0.0530309556884907,1,100.0,0.12323767534654,5.30309556884907,long,1,^GSPC,2026-04-27,0.0012323767534654,1,1.0,0.0012323767534654,1,0,1,0,1,
2026-04-28,-0.0048941721875219,0.010587476736859,0.0478772408725605,1,100.0,-0.48941721875219,4.787724087256051,long,1,^GSPC,2026-04-28,-0.0048941721875219,1,1.0,-0.0048941721875219,1,0,1,0,0,
2026-04-29,-0.0003991720531409,-0.0002731485532053,0.0474589575628818,1,100.0,-0.03991720531409,4.745895756288188,long,1,^GSPC,2026-04-29,-0.0003991720531409,1,1.0,-0.0003991720531409,1,0,1,0,0,
